AGE,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,BEHAVIOR,COUNT,POPULATION,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,PERCENT POPULATION AFFECTED
20+,0.1,0.2,0.2,Malignant,340,220975702,Male and Female,Diffuse astrocytoma,2008,0.1,0.2,0.2,
20+,0.1,0.2,0.2,Malignant,369,223491138,Male and Female,Diffuse astrocytoma,2009,0.1,0.2,0.2,
20+,0.1,0.2,0.2,Malignant,349,226144182,Male and Female,Diffuse astrocytoma,2010,0.1,0.2,0.2,
20+,0.1,0.1,0.1,Malignant,251,228752299,Male and Female,Diffuse astrocytoma,2011,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,207,231390637,Male and Female,Diffuse astrocytoma,2012,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,174,233810936,Male and Female,Diffuse astrocytoma,2013,0.1,0.1,0.1,
20+,0,0,0,Malignant,449,1192790502,Male and Female,Diffuse astrocytoma,2013-2017,0,0,0,
20+,0,0.1,0.1,Malignant,132,236278334,Male and Female,Diffuse astrocytoma,2014,0,0.1,0.1,
20+,0,0,0,Malignant,84,238659768,Male and Female,Diffuse astrocytoma,2015,0,0,0,
20+,0,0,0,Malignant,35,240960373,Male and Female,Diffuse astrocytoma,2016,0,0,0,
20+,0,0,0,Malignant,24,243081091,Male and Female,Diffuse astrocytoma,2017,0,0,0,
20+,0.1,0.1,0.1,Malignant,167,211050944,Male and Female,Embryonal/primitive/medulloblastoma,2004,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,190,213511339,Male and Female,Embryonal/primitive/medulloblastoma,2005,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,171,216055494,Male and Female,Embryonal/primitive/medulloblastoma,2006,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,216,218481776,Male and Female,Embryonal/primitive/medulloblastoma,2007,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,212,220975702,Male and Female,Embryonal/primitive/medulloblastoma,2008,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,237,223491138,Male and Female,Embryonal/primitive/medulloblastoma,2009,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,198,226144182,Male and Female,Embryonal/primitive/medulloblastoma,2010,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,187,228752299,Male and Female,Embryonal/primitive/medulloblastoma,2011,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,174,231390637,Male and Female,Embryonal/primitive/medulloblastoma,2012,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,185,233810936,Male and Female,Embryonal/primitive/medulloblastoma,2013,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,873,1192790502,Male and Female,Embryonal/primitive/medulloblastoma,2013-2017,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,179,236278334,Male and Female,Embryonal/primitive/medulloblastoma,2014,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,167,238659768,Male and Female,Embryonal/primitive/medulloblastoma,2015,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,182,240960373,Male and Female,Embryonal/primitive/medulloblastoma,2016,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Malignant,160,243081091,Male and Female,Embryonal/primitive/medulloblastoma,2017,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,246,211050944,Male and Female,Ependymoma variants,2004,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,270,213511339,Male and Female,Ependymoma variants,2005,0.1,0.1,0.1,
20+,0.1,0.2,0.1,Benign/Borderline,310,216055494,Male and Female,Ependymoma variants,2006,0.1,0.2,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,250,218481776,Male and Female,Ependymoma variants,2007,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,255,220975702,Male and Female,Ependymoma variants,2008,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,260,223491138,Male and Female,Ependymoma variants,2009,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,277,226144182,Male and Female,Ependymoma variants,2010,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,269,228752299,Male and Female,Ependymoma variants,2011,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,293,231390637,Male and Female,Ependymoma variants,2012,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,275,233810936,Male and Female,Ependymoma variants,2013,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,1418,1192790502,Male and Female,Ependymoma variants,2013-2017,0.1,0.1,0.1,
20+,0,0,0,Malignant,25,1192790502,Male and Female,Ependymoma variants,2013-2017,0,0,0,
20+,0.1,0.1,0.1,Benign/Borderline,298,236278334,Male and Female,Ependymoma variants,2014,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,291,238659768,Male and Female,Ependymoma variants,2015,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,291,240960373,Male and Female,Ependymoma variants,2016,0.1,0.1,0.1,
20+,0.1,0.1,0.1,Benign/Borderline,263,243081091,Male and Female,Ependymoma variants,2017,0.1,0.1,0.1,
20+,0.3,0.3,0.3,Malignant,595,211050944,Male and Female,Ependymoma/anaplastic ependymoma,2004,0.3,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,602,213511339,Male and Female,Ependymoma/anaplastic ependymoma,2005,0.3,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,585,216055494,Male and Female,Ependymoma/anaplastic ependymoma,2006,0.2,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,584,218481776,Male and Female,Ependymoma/anaplastic ependymoma,2007,0.2,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,633,220975702,Male and Female,Ependymoma/anaplastic ependymoma,2008,0.3,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,682,223491138,Male and Female,Ependymoma/anaplastic ependymoma,2009,0.3,0.3,0.3,
20+,0,0,0,Benign/Borderline,16,226144182,Male and Female,Ependymoma/anaplastic ependymoma,2010,0,0,0,
20+,0.3,0.3,0.3,Malignant,627,226144182,Male and Female,Ependymoma/anaplastic ependymoma,2010,0.3,0.3,0.3,
20+,0,0,0,Benign/Borderline,17,228752299,Male and Female,Ependymoma/anaplastic ependymoma,2011,0,0,0,
20+,0.2,0.3,0.3,Malignant,594,228752299,Male and Female,Ependymoma/anaplastic ependymoma,2011,0.2,0.3,0.3,
20+,0.2,0.3,0.3,Malignant,630,231390637,Male and Female,Ependymoma/anaplastic ependymoma,2012,0.3,0.3,0.3,
20+,0.2,0.3,0.2,Malignant,576,233810936,Male and Female,Ependymoma/anaplastic ependymoma,2013,0.2,0.3,0.2,
20+,0,0,0,Benign/Borderline,108,1192790502,Male and Female,Ependymoma/anaplastic ependymoma,2013-2017,0,0,0,
20+,0.2,0.2,0.2,Malignant,2877,1192790502,Male and Female,Ependymoma/anaplastic ependymoma,2013-2017,0.2,0.3,0.2,
20+,0,0,0,Benign/Borderline,29,236278334,Male and Female,Ependymoma/anaplastic ependymoma,2014,0,0,0,
20+,0.2,0.3,0.2,Malignant,565,236278334,Male and Female,Ependymoma/anaplastic ependymoma,2014,0.2,0.3,0.2,
20+,0,0,0,Benign/Borderline,27,238659768,Male and Female,Ependymoma/anaplastic ependymoma,2015,0,0,0,
20+,0.2,0.3,0.2,Malignant,580,238659768,Male and Female,Ependymoma/anaplastic ependymoma,2015,0.2,0.3,0.2,
20+,0,0,0,Benign/Borderline,19,240960373,Male and Female,Ependymoma/anaplastic ependymoma,2016,0,0,0,
20+,0.2,0.3,0.2,Malignant,587,240960373,Male and Female,Ependymoma/anaplastic ependymoma,2016,0.2,0.3,0.2,
20+,0,0,0,Benign/Borderline,21,243081091,Male and Female,Ependymoma/anaplastic ependymoma,2017,0,0,0,
20+,0.2,0.3,0.2,Malignant,569,243081091,Male and Female,Ependymoma/anaplastic ependymoma,2017,0.2,0.3,0.2,
20+,0,0,0,Benign/Borderline,38,211050944,Male and Female,Germ Cell Tumors,2004,0,0,0,
20+,0,0,0,Malignant,56,211050944,Male and Female,Germ Cell Tumors,2004,0,0,0,
20+,0,0,0,Benign/Borderline,68,213511339,Male and Female,Germ Cell Tumors,2005,0,0,0,
20+,0,0,0,Malignant,65,213511339,Male and Female,Germ Cell Tumors,2005,0,0,0,
20+,0,0,0,Benign/Borderline,65,216055494,Male and Female,Germ Cell Tumors,2006,0,0,0,
20+,0,0,0,Malignant,61,216055494,Male and Female,Germ Cell Tumors,2006,0,0,0,
20+,0,0,0,Benign/Borderline,70,218481776,Male and Female,Germ Cell Tumors,2007,0,0,0,
20+,0,0,0,Malignant,81,218481776,Male and Female,Germ Cell Tumors,2007,0,0,0,
20+,0,0,0,Benign/Borderline,66,220975702,Male and Female,Germ Cell Tumors,2008,0,0,0,
20+,0,0,0,Malignant,64,220975702,Male and Female,Germ Cell Tumors,2008,0,0,0,
20+,0,0,0,Benign/Borderline,78,223491138,Male and Female,Germ Cell Tumors,2009,0,0,0,
20+,0,0,0,Malignant,44,223491138,Male and Female,Germ Cell Tumors,2009,0,0,0,
20+,0,0,0,Benign/Borderline,58,226144182,Male and Female,Germ Cell Tumors,2010,0,0,0,
20+,0,0,0,Malignant,64,226144182,Male and Female,Germ Cell Tumors,2010,0,0,0,
20+,0,0,0,Benign/Borderline,61,228752299,Male and Female,Germ Cell Tumors,2011,0,0,0,
20+,0,0,0,Malignant,69,228752299,Male and Female,Germ Cell Tumors,2011,0,0,0,
20+,0,0,0,Benign/Borderline,64,231390637,Male and Female,Germ Cell Tumors,2012,0,0,0,
20+,0,0,0,Malignant,52,231390637,Male and Female,Germ Cell Tumors,2012,0,0,0,
20+,0,0,0,Benign/Borderline,50,233810936,Male and Female,Germ Cell Tumors,2013,0,0,0,
20+,0,0,0,Malignant,52,233810936,Male and Female,Germ Cell Tumors,2013,0,0,0,
20+,0,0,0,Benign/Borderline,275,1192790502,Male and Female,Germ Cell Tumors,2013-2017,0,0,0,
20+,0,0,0,Malignant,320,1192790502,Male and Female,Germ Cell Tumors,2013-2017,0,0,0,
20+,0,0,0,Benign/Borderline,58,236278334,Male and Female,Germ Cell Tumors,2014,0,0,0,
20+,0,0,0,Malignant,69,236278334,Male and Female,Germ Cell Tumors,2014,0,0,0,
20+,0,0,0,Benign/Borderline,60,238659768,Male and Female,Germ Cell Tumors,2015,0,0,0,
20+,0,0,0,Malignant,59,238659768,Male and Female,Germ Cell Tumors,2015,0,0,0,
20+,0,0,0,Benign/Borderline,59,240960373,Male and Female,Germ Cell Tumors,2016,0,0,0,
20+,0,0,0,Malignant,76,240960373,Male and Female,Germ Cell Tumors,2016,0,0,0,
20+,0,0,0,Benign/Borderline,48,243081091,Male and Female,Germ Cell Tumors,2017,0,0,0,
20+,0,0,0,Malignant,64,243081091,Male and Female,Germ Cell Tumors,2017,0,0,0,
20+,4.4,4.6,4.5,Malignant,9562,211050944,Male and Female,Glioblastoma,2004,4.4,4.6,4.5,
20+,4.4,4.5,4.5,Malignant,9705,213511339,Male and Female,Glioblastoma,2005,4.5,4.6,4.5,
20+,4.3,4.5,4.4,Malignant,9801,216055494,Male and Female,Glioblastoma,2006,4.4,4.6,4.5,
20+,4.4,4.6,4.5,Malignant,10191,218481776,Male and Female,Glioblastoma,2007,4.6,4.8,4.7,
20+,4.4,4.6,4.5,Malignant,10413,220975702,Male and Female,Glioblastoma,2008,4.6,4.8,4.7,
20+,4.4,4.5,4.4,Malignant,10495,223491138,Male and Female,Glioblastoma,2009,4.6,4.8,4.7,
20+,4.4,4.5,4.4,Malignant,10738,226144182,Male and Female,Glioblastoma,2010,4.7,4.8,4.7,
20+,4.3,4.5,4.4,Malignant,10891,228752299,Male and Female,Glioblastoma,2011,4.7,4.9,4.8,
20+,4.4,4.6,4.5,Malignant,11390,231390637,Male and Female,Glioblastoma,2012,4.8,5,4.9,
20+,4.4,4.6,4.5,Malignant,11554,233810936,Male and Female,Glioblastoma,2013,4.9,5,4.9,
20+,4.4,4.5,4.5,Malignant,59876,1192790502,Male and Female,Glioblastoma,2013-2017,5,5.1,5,
20+,4.3,4.5,4.4,Malignant,11584,236278334,Male and Female,Glioblastoma,2014,4.8,5,4.9,
20+,4.4,4.6,4.5,Malignant,12000,238659768,Male and Female,Glioblastoma,2015,4.9,5.1,5,
20+,4.4,4.6,4.5,Malignant,12367,240960373,Male and Female,Glioblastoma,2016,5,5.2,5.1,
20+,4.3,4.5,4.4,Malignant,12371,243081091,Male and Female,Glioblastoma,2017,5,5.2,5.1,
20+,0.4,0.4,0.4,Malignant,845,211050944,Male and Female,"Glioma malignant, NOS",2004,0.4,0.4,0.4,
20+,0.4,0.4,0.4,Malignant,834,213511339,Male and Female,"Glioma malignant, NOS",2005,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,18,216055494,Male and Female,"Glioma malignant, NOS",2006,0,0,0,
20+,0.4,0.4,0.4,Malignant,843,216055494,Male and Female,"Glioma malignant, NOS",2006,0.4,0.4,0.4,
20+,0.4,0.4,0.4,Malignant,876,218481776,Male and Female,"Glioma malignant, NOS",2007,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,24,220975702,Male and Female,"Glioma malignant, NOS",2008,0,0,0,
20+,0.4,0.4,0.4,Malignant,923,220975702,Male and Female,"Glioma malignant, NOS",2008,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,24,223491138,Male and Female,"Glioma malignant, NOS",2009,0,0,0,
20+,0.4,0.5,0.4,Malignant,968,223491138,Male and Female,"Glioma malignant, NOS",2009,0.4,0.5,0.4,
20+,0,0,0,Benign/Borderline,19,226144182,Male and Female,"Glioma malignant, NOS",2010,0,0,0,
20+,0.3,0.4,0.4,Malignant,820,226144182,Male and Female,"Glioma malignant, NOS",2010,0.3,0.4,0.4,
20+,0,0,0,Benign/Borderline,27,228752299,Male and Female,"Glioma malignant, NOS",2011,0,0,0,
20+,0.4,0.4,0.4,Malignant,940,228752299,Male and Female,"Glioma malignant, NOS",2011,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,30,231390637,Male and Female,"Glioma malignant, NOS",2012,0,0,0,
20+,0.4,0.4,0.4,Malignant,923,231390637,Male and Female,"Glioma malignant, NOS",2012,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,30,233810936,Male and Female,"Glioma malignant, NOS",2013,0,0,0,
20+,0.4,0.4,0.4,Malignant,916,233810936,Male and Female,"Glioma malignant, NOS",2013,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,210,1192790502,Male and Female,"Glioma malignant, NOS",2013-2017,0,0,0,
20+,0.4,0.4,0.4,Malignant,4987,1192790502,Male and Female,"Glioma malignant, NOS",2013-2017,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,40,236278334,Male and Female,"Glioma malignant, NOS",2014,0,0,0,
20+,0.4,0.4,0.4,Malignant,940,236278334,Male and Female,"Glioma malignant, NOS",2014,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,48,238659768,Male and Female,"Glioma malignant, NOS",2015,0,0,0,
20+,0.4,0.4,0.4,Malignant,995,238659768,Male and Female,"Glioma malignant, NOS",2015,0.4,0.4,0.4,
20+,0,0,0,Benign/Borderline,48,240960373,Male and Female,"Glioma malignant, NOS",2016,0,0,0,
20+,0.4,0.4,0.4,Malignant,1045,240960373,Male and Female,"Glioma malignant, NOS",2016,0.4,0.5,0.4,
20+,0,0,0,Benign/Borderline,44,243081091,Male and Female,"Glioma malignant, NOS",2017,0,0,0,
20+,0.4,0.5,0.4,Malignant,1091,243081091,Male and Female,"Glioma malignant, NOS",2017,0.4,0.5,0.4,
20+,0.2,0.2,0.2,Benign/Borderline,456,211050944,Male and Female,Hemangioblastoma,2004,0.2,0.2,0.2,
20+,0.2,0.3,0.2,Benign/Borderline,516,213511339,Male and Female,Hemangioblastoma,2005,0.2,0.3,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,498,216055494,Male and Female,Hemangioblastoma,2006,0.2,0.3,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,474,218481776,Male and Female,Hemangioblastoma,2007,0.2,0.2,0.2,
20+,0.2,0.3,0.2,Benign/Borderline,527,220975702,Male and Female,Hemangioblastoma,2008,0.2,0.3,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,510,223491138,Male and Female,Hemangioblastoma,2009,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,529,226144182,Male and Female,Hemangioblastoma,2010,0.2,0.3,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,523,228752299,Male and Female,Hemangioblastoma,2011,0.2,0.2,0.2,
20+,0.2,0.3,0.2,Benign/Borderline,539,231390637,Male and Female,Hemangioblastoma,2012,0.2,0.3,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,509,233810936,Male and Female,Hemangioblastoma,2013,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,2597,1192790502,Male and Female,Hemangioblastoma,2013-2017,0.2,0.2,0.2,
20+,0,0,0,Malignant,30,1192790502,Male and Female,Hemangioblastoma,2013-2017,0,0,0,
20+,0.2,0.2,0.2,Benign/Borderline,492,236278334,Male and Female,Hemangioblastoma,2014,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,528,238659768,Male and Female,Hemangioblastoma,2015,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,533,240960373,Male and Female,Hemangioblastoma,2016,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,535,243081091,Male and Female,Hemangioblastoma,2017,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,374,211050944,Male and Female,Hemangioma,2004,0.2,0.2,0.2,
20+,0.2,0.2,0.2,Benign/Borderline,485,213511339,Male and Female,Hemangioma,2005,0.2,0.2,0.2,
20+,0.2,0.3,0.3,Benign/Borderline,551,216055494,Male and Female,Hemangioma,2006,0.2,0.3,0.3,
20+,0.3,0.3,0.3,Benign/Borderline,635,218481776,Male and Female,Hemangioma,2007,0.3,0.3,0.3,
20+,0.3,0.4,0.4,Benign/Borderline,794,220975702,Male and Female,Hemangioma,2008,0.3,0.4,0.4,
20+,0.4,0.4,0.4,Benign/Borderline,950,223491138,Male and Female,Hemangioma,2009,0.4,0.5,0.4,
20+,0.5,0.5,0.5,Benign/Borderline,1100,226144182,Male and Female,Hemangioma,2010,0.5,0.5,0.5,
20+,0.5,0.6,0.5,Benign/Borderline,1218,228752299,Male and Female,Hemangioma,2011,0.5,0.6,0.5,
20+,0.5,0.6,0.5,Benign/Borderline,1224,231390637,Male and Female,Hemangioma,2012,0.5,0.6,0.5,
20+,0.5,0.5,0.5,Benign/Borderline,1227,233810936,Male and Female,Hemangioma,2013,0.5,0.6,0.5,
20+,0.4,0.4,0.4,Benign/Borderline,5168,1192790502,Male and Female,Hemangioma,2013-2017,0.4,0.4,0.4,
20+,0,0,0,Malignant,22,1192790502,Male and Female,Hemangioma,2013-2017,0,0,0,
20+,0.4,0.5,0.5,Benign/Borderline,1143,236278334,Male and Female,Hemangioma,2014,0.5,0.5,0.5,
20+,0.4,0.4,0.4,Benign/Borderline,1007,238659768,Male and Female,Hemangioma,2015,0.4,0.4,0.4,
20+,0.4,0.4,0.4,Benign/Borderline,924,240960373,Male and Female,Hemangioma,2016,0.4,0.4,0.4,
20+,0.3,0.4,0.3,Benign/Borderline,867,243081091,Male and Female,Hemangioma,2017,0.3,0.4,0.4,
20+,0,0,0,Malignant,50,211050944,Male and Female,Local Extensions from Regional Tumors,2004,0,0,0,
20+,0,0,0,Malignant,45,213511339,Male and Female,Local Extensions from Regional Tumors,2005,0,0,0,
20+,0,0,0,Malignant,53,216055494,Male and Female,Local Extensions from Regional Tumors,2006,0,0,0,
20+,0,0,0,Malignant,48,218481776,Male and Female,Local Extensions from Regional Tumors,2007,0,0,0,
20+,0,0,0,Malignant,52,220975702,Male and Female,Local Extensions from Regional Tumors,2008,0,0,0,
20+,0,0,0,Malignant,53,223491138,Male and Female,Local Extensions from Regional Tumors,2009,0,0,0,
20+,0,0,0,Malignant,54,226144182,Male and Female,Local Extensions from Regional Tumors,2010,0,0,0,
20+,0,0,0,Malignant,42,228752299,Male and Female,Local Extensions from Regional Tumors,2011,0,0,0,
20+,0,0,0,Malignant,48,231390637,Male and Female,Local Extensions from Regional Tumors,2012,0,0,0,
20+,0,0,0,Malignant,44,233810936,Male and Female,Local Extensions from Regional Tumors,2013,0,0,0,
20+,0,0,0,Malignant,213,1192790502,Male and Female,Local Extensions from Regional Tumors,2013-2017,0,0,0,
20+,0,0,0,Malignant,51,236278334,Male and Female,Local Extensions from Regional Tumors,2014,0,0,0,
20+,0,0,0,Malignant,42,238659768,Male and Female,Local Extensions from Regional Tumors,2015,0,0,0,
20+,0,0,0,Malignant,42,240960373,Male and Female,Local Extensions from Regional Tumors,2016,0,0,0,
20+,0,0,0,Malignant,34,243081091,Male and Female,Local Extensions from Regional Tumors,2017,0,0,0,
20+,0.6,0.7,0.6,Malignant,1340,211050944,Male and Female,Lymphomas and Hematopoietic Neoplasms,2004,0.6,0.7,0.6,
20+,0.6,0.7,0.7,Malignant,1440,213511339,Male and Female,Lymphomas and Hematopoietic Neoplasms,2005,0.6,0.7,0.7,
20+,0.6,0.7,0.7,Malignant,1435,216055494,Male and Female,Lymphomas and Hematopoietic Neoplasms,2006,0.6,0.7,0.7,
20+,0.6,0.7,0.6,Malignant,1377,218481776,Male and Female,Lymphomas and Hematopoietic Neoplasms,2007,0.6,0.7,0.6,
20+,0.6,0.7,0.7,Malignant,1475,220975702,Male and Female,Lymphomas and Hematopoietic Neoplasms,2008,0.6,0.7,0.7,
20+,0.6,0.7,0.6,Malignant,1428,223491138,Male and Female,Lymphomas and Hematopoietic Neoplasms,2009,0.6,0.7,0.6,
20+,0.6,0.7,0.6,Malignant,1506,226144182,Male and Female,Lymphomas and Hematopoietic Neoplasms,2010,0.6,0.7,0.7,
20+,0.6,0.7,0.6,Malignant,1528,228752299,Male and Female,Lymphomas and Hematopoietic Neoplasms,2011,0.6,0.7,0.7,
20+,0.6,0.6,0.6,Malignant,1462,231390637,Male and Female,Lymphomas and Hematopoietic Neoplasms,2012,0.6,0.7,0.6,
20+,0.6,0.6,0.6,Malignant,1471,233810936,Male and Female,Lymphomas and Hematopoietic Neoplasms,2013,0.6,0.7,0.6,
20+,0.6,0.6,0.6,Malignant,8038,1192790502,Male and Female,Lymphomas and Hematopoietic Neoplasms,2013-2017,0.7,0.7,0.7,
20+,0.6,0.7,0.6,Malignant,1634,236278334,Male and Female,Lymphomas and Hematopoietic Neoplasms,2014,0.7,0.7,0.7,
20+,0.6,0.6,0.6,Malignant,1577,238659768,Male and Female,Lymphomas and Hematopoietic Neoplasms,2015,0.6,0.7,0.7,
20+,0.6,0.6,0.6,Malignant,1650,240960373,Male and Female,Lymphomas and Hematopoietic Neoplasms,2016,0.7,0.7,0.7,
20+,0.6,0.7,0.6,Malignant,1706,243081091,Male and Female,Lymphomas and Hematopoietic Neoplasms,2017,0.7,0.7,0.7,
20+,8.8,9.1,9,Benign/Borderline,19047,211050944,Male and Female,Meningioma,2004,8.9,9.2,9,
20+,0.2,0.2,0.2,Malignant,442,211050944,Male and Female,Meningioma,2004,0.2,0.2,0.2,
20+,9.9,10.2,10,Benign/Borderline,21692,213511339,Male and Female,Meningioma,2005,10,10.3,10.2,
20+,0.2,0.2,0.2,Malignant,435,213511339,Male and Female,Meningioma,2005,0.2,0.2,0.2,
20+,10.4,10.7,10.5,Benign/Borderline,23145,216055494,Male and Female,Meningioma,2006,10.6,10.9,10.7,
20+,0.2,0.2,0.2,Malignant,406,216055494,Male and Female,Meningioma,2006,0.2,0.2,0.2,
20+,10.7,11,10.8,Benign/Borderline,24268,218481776,Male and Female,Meningioma,2007,11,11.2,11.1,
20+,0.2,0.2,0.2,Malignant,445,218481776,Male and Female,Meningioma,2007,0.2,0.2,0.2,
20+,11.3,11.6,11.4,Benign/Borderline,26126,220975702,Male and Female,Meningioma,2008,11.7,12,11.8,
20+,0.1,0.2,0.2,Malignant,365,220975702,Male and Female,Meningioma,2008,0.1,0.2,0.2,
20+,12,12.3,12.2,Benign/Borderline,28290,223491138,Male and Female,Meningioma,2009,12.5,12.8,12.7,
20+,0.1,0.2,0.1,Malignant,350,223491138,Male and Female,Meningioma,2009,0.1,0.2,0.2,
20+,11.7,11.9,11.8,Benign/Borderline,27893,226144182,Male and Female,Meningioma,2010,12.2,12.5,12.3,
20+,0.1,0.2,0.1,Malignant,327,226144182,Male and Female,Meningioma,2010,0.1,0.2,0.1,
20+,11.7,12,11.8,Benign/Borderline,28463,228752299,Male and Female,Meningioma,2011,12.3,12.6,12.4,
20+,0.1,0.2,0.1,Malignant,327,228752299,Male and Female,Meningioma,2011,0.1,0.2,0.1,
20+,11.8,12.1,12,Benign/Borderline,29410,231390637,Male and Female,Meningioma,2012,12.6,12.9,12.7,
20+,0.1,0.2,0.1,Malignant,354,231390637,Male and Female,Meningioma,2012,0.1,0.2,0.2,
20+,12,12.3,12.1,Benign/Borderline,30297,233810936,Male and Female,Meningioma,2013,12.8,13.1,13,
20+,0.1,0.2,0.1,Malignant,378,233810936,Male and Female,Meningioma,2013,0.1,0.2,0.2,
20+,12.3,12.4,12.4,Benign/Borderline,160205,1192790502,Male and Female,Meningioma,2013-2017,13.4,13.5,13.4,
20+,0.1,0.1,0.1,Malignant,1738,1192790502,Male and Female,Meningioma,2013-2017,0.1,0.2,0.1,
20+,12.1,12.4,12.3,Benign/Borderline,31214,236278334,Male and Female,Meningioma,2014,13.1,13.4,13.2,
20+,0.1,0.2,0.1,Malignant,382,236278334,Male and Female,Meningioma,2014,0.1,0.2,0.2,
20+,12.4,12.7,12.5,Benign/Borderline,32513,238659768,Male and Female,Meningioma,2015,13.5,13.8,13.6,
20+,0.1,0.1,0.1,Malignant,344,238659768,Male and Female,Meningioma,2015,0.1,0.2,0.1,
20+,12.4,12.7,12.5,Benign/Borderline,32991,240960373,Male and Female,Meningioma,2016,13.5,13.8,13.7,
20+,0.1,0.1,0.1,Malignant,319,240960373,Male and Female,Meningioma,2016,0.1,0.1,0.1,
20+,12.2,12.5,12.3,Benign/Borderline,33190,243081091,Male and Female,Meningioma,2017,13.5,13.8,13.7,
20+,0.1,0.1,0.1,Malignant,315,243081091,Male and Female,Meningioma,2017,0.1,0.1,0.1,
20+,0.2,0.3,0.2,Malignant,492,211050944,Male and Female,Mixed glioma,2004,0.2,0.3,0.2,
20+,0.2,0.3,0.3,Malignant,565,213511339,Male and Female,Mixed glioma,2005,0.2,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,637,216055494,Male and Female,Mixed glioma,2006,0.3,0.3,0.3,
20+,0.3,0.3,0.3,Malignant,587,218481776,Male and Female,Mixed glioma,2007,0.2,0.3,0.3,
